valid_phys10th_beam_700ns_sec1x9plus6_cfg7,115.79714315677480600000
valid_phys10th_beam_700ns_sec25_cfg1,113.08128566242056600000
valid_phys10th_beam_700ns_sec25_cfg3,116.32086738760431400000
valid_phys10th_beam_700ns_sec25_cfg5,121.56678391833100600000
valid_phys10th_beam_700ns_sec25_cfg6,124.15481262289642600000
valid_phys10th_beam_700ns_sec25_cfg7,125.19624244729314200000
valid_phys10th_beam_700ns_sec2x9plus7_cfg1,106.21421316351845800000
valid_phys10th_beam_700ns_sec2x9plus7_cfg3,115.28314035962443600000
valid_phys10th_beam_700ns_sec2x9plus7_cfg5,118.67617342246495000000
valid_phys10th_beam_700ns_sec2x9plus7_cfg6,122.98019574824933800000
valid_phys10th_beam_700ns_sec2x9plus7_cfg7,120.64668288182737600000
valid_phys10th_beam_700ns_sec45_cfg1,113.63102160633531200000
valid_phys10th_beam_700ns_sec45_cfg3,109.92808454618498200000
valid_phys10th_beam_700ns_sec45_cfg5,112.27712270330668400000
valid_phys10th_beam_700ns_sec45_cfg6,114.93859857998546600000
valid_phys10th_beam_700ns_sec45_cfg7,116.13585354546487800000
valid_phys10th_beam_850ns_sec15_cfg1,107.48196714207997200000
valid_phys10th_beam_850ns_sec15_cfg3,111.15495542589558000000
valid_phys10th_beam_850ns_sec15_cfg5,116.54311524496788800000
valid_phys10th_beam_850ns_sec15_cfg6,123.93442820697633000000
valid_phys10th_beam_850ns_sec15_cfg7,122.04399740710019400000
valid_phys10th_beam_850ns_sec1x9plus6_cfg1,120.60248419143039800000
valid_phys10th_beam_850ns_sec1x9plus6_cfg3,121.37186767960355600000
valid_phys10th_beam_850ns_sec1x9plus6_cfg5,121.73272837741983400000
valid_phys10th_beam_850ns_sec1x9plus6_cfg6,124.98055134439916000000
valid_phys10th_beam_850ns_sec1x9plus6_cfg7,121.86321193291081000000
valid_phys10th_beam_850ns_sec25_cfg1,109.88325909319207000000
valid_phys10th_beam_850ns_sec25_cfg3,112.45284970775876800000
valid_phys10th_beam_850ns_sec25_cfg5,116.15617888515344600000
valid_phys10th_beam_850ns_sec25_cfg6,115.62278720859040800000
valid_phys10th_beam_850ns_sec25_cfg7,124.49463844953863200000
valid_phys10th_beam_850ns_sec2x9plus7_cfg1,105.37665940962665400000
valid_phys10th_beam_850ns_sec2x9plus7_cfg3,116.97373622423197400000
valid_phys10th_beam_850ns_sec2x9plus7_cfg5,122.28878247322066600000
valid_phys10th_beam_850ns_sec2x9plus7_cfg6,126.77649960801968600000
valid_phys10th_beam_850ns_sec2x9plus7_cfg7,131.51000412671053000000
valid_phys10th_beam_850ns_sec45_cfg1,110.05668747932598400000
valid_phys10th_beam_850ns_sec45_cfg3,107.90585139790268600000
valid_phys10th_beam_850ns_sec45_cfg5,112.72507360686436200000
valid_phys10th_beam_850ns_sec45_cfg6,116.24772514835632400000
valid_phys10th_beam_850ns_sec45_cfg7,121.65117319752860400000
